"ClaimID","ClaimSize"
"CLM58911","100K-lessthan200K"
"CLM66730","200KandAbove"
"CLM55302","lessthan100K"
"CLM66600","100K-lessthan200K"
"CLM65207","lessthan100K"
"CLM52244","lessthan100K"
"CLM58947","lessthan100K"
"CLM57510","100K-lessthan200K"
"CLM53450","200KandAbove"
"CLM57966","lessthan100K"
"CLM68143","lessthan100K"
"CLM64251","100K-lessthan200K"
"CLM61661","lessthan100K"
"CLM66684","100K-lessthan200K"
"CLM68010","lessthan100K"
"CLM55470","200KandAbove"
"CLM65563","lessthan100K"
"CLM65429","lessthan100K"
"CLM53833","100K-lessthan200K"
"CLM65136","200KandAbove"
"CLM52030","lessthan100K"
"CLM64589","200KandAbove"
"CLM51911","200KandAbove"
"CLM65734","lessthan100K"
"CLM53478","lessthan100K"
"CLM59991","200KandAbove"
"CLM62012","lessthan100K"
"CLM55339","lessthan100K"
"CLM51413","lessthan100K"
"CLM61997","100K-lessthan200K"
"CLM55840","lessthan100K"
"CLM64232","lessthan100K"
"CLM67523","lessthan100K"
"CLM66349","100K-lessthan200K"
"CLM52205","200KandAbove"
"CLM67581","lessthan100K"
"CLM59897","100K-lessthan200K"
"CLM67638","100K-lessthan200K"
"CLM51068","100K-lessthan200K"
"CLM62502","lessthan100K"
"CLM51724","lessthan100K"
"CLM58395","lessthan100K"
"CLM65512","100K-lessthan200K"
"CLM51923","200KandAbove"
"CLM65744","100K-lessthan200K"
"CLM62916","100K-lessthan200K"
"CLM64164","lessthan100K"
"CLM54370","lessthan100K"
"CLM66371","lessthan100K"
"CLM61719","200KandAbove"
"CLM55438","lessthan100K"
"CLM63640","200KandAbove"
"CLM65826","lessthan100K"
"CLM64913","100K-lessthan200K"
"CLM52960","lessthan100K"
"CLM51922","100K-lessthan200K"
"CLM63643","200KandAbove"
"CLM64290","200KandAbove"
"CLM67012","100K-lessthan200K"
"CLM54468","lessthan100K"
"CLM67564","lessthan100K"
"CLM52525","lessthan100K"
"CLM51246","lessthan100K"
"CLM69351","lessthan100K"
"CLM68976","100K-lessthan200K"
"CLM68044","lessthan100K"
"CLM52862","lessthan100K"
"CLM57240","100K-lessthan200K"
"CLM54550","lessthan100K"
"CLM62982","lessthan100K"
"CLM66812","lessthan100K"
"CLM54007","200KandAbove"
"CLM57555","lessthan100K"
"CLM57790","lessthan100K"
"CLM65024","lessthan100K"
"CLM58139","100K-lessthan200K"
"CLM65373","lessthan100K"
"CLM57009","100K-lessthan200K"
"CLM63422","lessthan100K"
"CLM62855","100K-lessthan200K"
"CLM56259","lessthan100K"
"CLM65466","100K-lessthan200K"
"CLM66650","lessthan100K"
"CLM56001","lessthan100K"
"CLM57826","lessthan100K"
"CLM69998","lessthan100K"
"CLM63976","lessthan100K"
"CLM65634","lessthan100K"
"CLM58252","lessthan100K"
"CLM56720","200KandAbove"
"CLM54483","100K-lessthan200K"
"CLM69313","lessthan100K"
"CLM68811","100K-lessthan200K"
"CLM61732","200KandAbove"
"CLM51227","lessthan100K"
"CLM53893","200KandAbove"
"CLM69283","lessthan100K"
"CLM69686","lessthan100K"
"CLM54791","lessthan100K"
"CLM67796","200KandAbove"
"CLM69902","lessthan100K"
"CLM66293","100K-lessthan200K"
"CLM62178","lessthan100K"
"CLM53299","100K-lessthan200K"
"CLM60116","200KandAbove"
"CLM64070","lessthan100K"
"CLM62303","100K-lessthan200K"
"CLM68126","200KandAbove"
"CLM58869","200KandAbove"
"CLM59566","200KandAbove"
"CLM54092","lessthan100K"
"CLM64688","lessthan100K"
"CLM53377","100K-lessthan200K"
"CLM69805","200KandAbove"
"CLM67265","lessthan100K"
"CLM54036","lessthan100K"
"CLM66056","lessthan100K"
"CLM55909","lessthan100K"
"CLM51690","lessthan100K"
"CLM62596","lessthan100K"
"CLM59721","200KandAbove"
"CLM51150","100K-lessthan200K"
"CLM68156","lessthan100K"
"CLM64279","lessthan100K"
"CLM54571","lessthan100K"
"CLM51901","lessthan100K"
"CLM61935","200KandAbove"
"CLM58824","lessthan100K"
"CLM57227","200KandAbove"
"CLM57527","200KandAbove"
"CLM65052","lessthan100K"
"CLM64867","200KandAbove"
"CLM54353","lessthan100K"
"CLM59837","200KandAbove"
"CLM51625","200KandAbove"
"CLM59309","lessthan100K"
"CLM52734","lessthan100K"
"CLM62640","lessthan100K"
"CLM52708","lessthan100K"
"CLM54137","200KandAbove"
"CLM62796","lessthan100K"
"CLM57489","lessthan100K"
"CLM59403","100K-lessthan200K"
"CLM64526","lessthan100K"
"CLM62177","200KandAbove"
"CLM62563","100K-lessthan200K"
"CLM60227","lessthan100K"
"CLM69816","lessthan100K"
"CLM63688","lessthan100K"
"CLM62336","200KandAbove"
"CLM68303","lessthan100K"
"CLM52293","lessthan100K"
"CLM63735","lessthan100K"
"CLM55219","lessthan100K"
"CLM56131","100K-lessthan200K"
"CLM64616","200KandAbove"
"CLM53937","100K-lessthan200K"
"CLM67570","lessthan100K"
"CLM61825","100K-lessthan200K"
"CLM51578","200KandAbove"
"CLM63621","100K-lessthan200K"
"CLM64862","200KandAbove"
"CLM53554","200KandAbove"
"CLM69489","lessthan100K"
"CLM63209","100K-lessthan200K"
"CLM64701","lessthan100K"
"CLM54738","lessthan100K"
"CLM57644","lessthan100K"
"CLM57107","100K-lessthan200K"
"CLM61207","200KandAbove"
"CLM55680","lessthan100K"
"CLM63144","lessthan100K"
"CLM56232","200KandAbove"
"CLM54948","200KandAbove"
"CLM68204","100K-lessthan200K"
"CLM56831","lessthan100K"
"CLM60189","lessthan100K"
"CLM66893","200KandAbove"
"CLM53695","lessthan100K"
"CLM66288","200KandAbove"
"CLM55067","lessthan100K"
"CLM59431","100K-lessthan200K"
"CLM53073","100K-lessthan200K"
"CLM61447","200KandAbove"
"CLM68949","100K-lessthan200K"
"CLM56617","100K-lessthan200K"
"CLM56915","lessthan100K"
"CLM57196","200KandAbove"
"CLM69403","100K-lessthan200K"
"CLM65029","100K-lessthan200K"
"CLM62658","100K-lessthan200K"
"CLM56626","200KandAbove"
"CLM61587","lessthan100K"
"CLM69264","100K-lessthan200K"
"CLM51298","200KandAbove"
"CLM60904","200KandAbove"
"CLM60538","200KandAbove"
"CLM56097","lessthan100K"
"CLM51403","lessthan100K"
"CLM69618","lessthan100K"
"CLM66171","100K-lessthan200K"
"CLM69705","100K-lessthan200K"
"CLM67511","lessthan100K"
"CLM69251","lessthan100K"
"CLM69579","lessthan100K"
"CLM68047","200KandAbove"
"CLM67291","100K-lessthan200K"
"CLM64961","lessthan100K"
"CLM59751","lessthan100K"
"CLM51349","lessthan100K"
"CLM68550","lessthan100K"
"CLM63701","200KandAbove"
"CLM69116","100K-lessthan200K"
"CLM63380","200KandAbove"
"CLM51001","200KandAbove"
"CLM52557","lessthan100K"
"CLM63763","200KandAbove"
"CLM54381","200KandAbove"
"CLM51465","lessthan100K"
"CLM67714","lessthan100K"
"CLM62569","200KandAbove"
"CLM67117","100K-lessthan200K"
"CLM66461","lessthan100K"
"CLM68704","lessthan100K"
"CLM57327","100K-lessthan200K"
"CLM57285","100K-lessthan200K"
"CLM59852","lessthan100K"
"CLM65391","lessthan100K"
"CLM70140","lessthan100K"
"CLM52983","lessthan100K"
"CLM55199","100K-lessthan200K"
"CLM63652","200KandAbove"
"CLM66139","lessthan100K"
"CLM61281","100K-lessthan200K"
"CLM52182","lessthan100K"
"CLM68401","100K-lessthan200K"
"CLM56163","100K-lessthan200K"
"CLM54849","lessthan100K"
"CLM54830","200KandAbove"
"CLM68679","200KandAbove"
"CLM53653","200KandAbove"
"CLM60132","lessthan100K"
"CLM61555","200KandAbove"
"CLM65085","lessthan100K"
"CLM61530","lessthan100K"
"CLM55176","lessthan100K"
"CLM51168","lessthan100K"
"CLM51660","lessthan100K"
"CLM53562","lessthan100K"
"CLM69101","lessthan100K"
"CLM51701","200KandAbove"
"CLM55140","200KandAbove"
"CLM64559","lessthan100K"
"CLM69691","lessthan100K"
"CLM63274","100K-lessthan200K"
"CLM67083","lessthan100K"
"CLM61518","100K-lessthan200K"
"CLM69447","200KandAbove"
"CLM65805","100K-lessthan200K"
"CLM65321","200KandAbove"
"CLM58901","lessthan100K"
"CLM53078","200KandAbove"
"CLM60553","100K-lessthan200K"
"CLM63539","lessthan100K"
"CLM53077","lessthan100K"
"CLM60105","lessthan100K"
"CLM69581","100K-lessthan200K"
"CLM54515","100K-lessthan200K"
"CLM57360","200KandAbove"
"CLM69639","lessthan100K"
"CLM68910","lessthan100K"
"CLM59082","100K-lessthan200K"
"CLM67469","lessthan100K"
"CLM69786","lessthan100K"
"CLM66034","lessthan100K"
"CLM60279","200KandAbove"
"CLM69825","100K-lessthan200K"
"CLM68615","200KandAbove"
"CLM61342","lessthan100K"
"CLM55912","lessthan100K"
"CLM66593","lessthan100K"
"CLM68413","200KandAbove"
"CLM63678","200KandAbove"
"CLM60036","200KandAbove"
"CLM63286","100K-lessthan200K"
"CLM55476","lessthan100K"
"CLM53148","200KandAbove"
"CLM64523","200KandAbove"
"CLM69507","lessthan100K"
"CLM59660","100K-lessthan200K"
"CLM65721","lessthan100K"
"CLM55096","lessthan100K"
"CLM65969","200KandAbove"
"CLM51539","lessthan100K"
"CLM54924","200KandAbove"
"CLM54953","200KandAbove"
"CLM65421","lessthan100K"
"CLM68484","lessthan100K"
"CLM62168","100K-lessthan200K"
"CLM55372","100K-lessthan200K"
"CLM57218","100K-lessthan200K"
"CLM54065","lessthan100K"
"CLM62654","lessthan100K"
"CLM62296","100K-lessthan200K"
"CLM58577","lessthan100K"
"CLM61191","lessthan100K"
"CLM62436","100K-lessthan200K"
"CLM62761","100K-lessthan200K"
"CLM60197","lessthan100K"
"CLM56934","200KandAbove"
"CLM61197","200KandAbove"
"CLM64206","100K-lessthan200K"
"CLM57630","lessthan100K"
"CLM52831","100K-lessthan200K"
"CLM60402","lessthan100K"
"CLM58299","lessthan100K"
"CLM65033","200KandAbove"
"CLM54656","200KandAbove"
"CLM62792","200KandAbove"
"CLM62419","lessthan100K"
"CLM67308","100K-lessthan200K"
"CLM59377","lessthan100K"
"CLM60077","lessthan100K"
"CLM64154","lessthan100K"
"CLM58520","200KandAbove"
"CLM65879","100K-lessthan200K"
"CLM52053","lessthan100K"
"CLM59438","100K-lessthan200K"
"CLM53874","100K-lessthan200K"
"CLM68621","lessthan100K"
"CLM63762","lessthan100K"
"CLM54113","100K-lessthan200K"
"CLM59842","lessthan100K"
"CLM57012","100K-lessthan200K"
"CLM67539","200KandAbove"
"CLM58164","100K-lessthan200K"
"CLM62274","lessthan100K"
"CLM65816","100K-lessthan200K"
"CLM69190","200KandAbove"
"CLM52963","200KandAbove"
"CLM59804","lessthan100K"
"CLM53080","200KandAbove"
"CLM54063","lessthan100K"
"CLM68624","lessthan100K"
"CLM55032","lessthan100K"
"CLM61939","lessthan100K"
"CLM61543","200KandAbove"
"CLM63038","100K-lessthan200K"
"CLM55160","200KandAbove"
"CLM68185","100K-lessthan200K"
"CLM58011","200KandAbove"
"CLM59343","100K-lessthan200K"
"CLM60436","200KandAbove"
"CLM58317","100K-lessthan200K"
"CLM52967","100K-lessthan200K"
"CLM64392","200KandAbove"
"CLM66017","100K-lessthan200K"
"CLM68919","lessthan100K"
"CLM63909","lessthan100K"
"CLM56716","100K-lessthan200K"
"CLM60346","lessthan100K"
"CLM58850","200KandAbove"
"CLM51560","lessthan100K"
"CLM69971","lessthan100K"
"CLM63755","100K-lessthan200K"
"CLM51744","lessthan100K"
"CLM66217","lessthan100K"
"CLM56725","lessthan100K"
"CLM61529","100K-lessthan200K"
"CLM61857","lessthan100K"
"CLM61330","100K-lessthan200K"
"CLM55547","lessthan100K"
"CLM55580","100K-lessthan200K"
"CLM67188","lessthan100K"
"CLM51734","200KandAbove"
"CLM68708","100K-lessthan200K"
"CLM59905","lessthan100K"
"CLM67196","100K-lessthan200K"
"CLM69308","200KandAbove"
"CLM67119","100K-lessthan200K"
"CLM68359","lessthan100K"
"CLM57364","lessthan100K"
"CLM52852","lessthan100K"
"CLM56509","100K-lessthan200K"
"CLM68458","100K-lessthan200K"
"CLM63064","200KandAbove"
"CLM56290","200KandAbove"
"CLM65165","200KandAbove"
"CLM61781","lessthan100K"
"CLM58486","100K-lessthan200K"
"CLM63277","lessthan100K"
"CLM60898","100K-lessthan200K"
"CLM56452","lessthan100K"
"CLM58132","200KandAbove"
"CLM60042","100K-lessthan200K"
"CLM67883","lessthan100K"
"CLM56379","200KandAbove"
"CLM59860","lessthan100K"
"CLM58804","lessthan100K"
"CLM59966","lessthan100K"
"CLM64417","lessthan100K"
"CLM64097","lessthan100K"
"CLM63553","lessthan100K"
"CLM53443","lessthan100K"
"CLM56005","200KandAbove"
"CLM69573","100K-lessthan200K"
"CLM64967","200KandAbove"
"CLM60610","100K-lessthan200K"
"CLM62970","100K-lessthan200K"
"CLM59631","lessthan100K"
"CLM51595","100K-lessthan200K"
"CLM55342","100K-lessthan200K"
"CLM58257","lessthan100K"
"CLM57564","100K-lessthan200K"
"CLM70200","100K-lessthan200K"
"CLM60743","100K-lessthan200K"
"CLM51013","100K-lessthan200K"
"CLM51295","lessthan100K"
"CLM66997","100K-lessthan200K"
"CLM55130","200KandAbove"
"CLM63512","lessthan100K"
"CLM61876","200KandAbove"
"CLM61265","lessthan100K"
"CLM56795","200KandAbove"
"CLM53794","lessthan100K"
"CLM67629","lessthan100K"
"CLM61611","100K-lessthan200K"
"CLM54958","lessthan100K"
"CLM54413","lessthan100K"
"CLM59943","lessthan100K"
"CLM66769","lessthan100K"
"CLM51770","100K-lessthan200K"
"CLM51210","lessthan100K"
"CLM63181","100K-lessthan200K"
"CLM63095","200KandAbove"
"CLM67820","lessthan100K"
"CLM59970","lessthan100K"
"CLM55632","lessthan100K"
"CLM66263","100K-lessthan200K"
"CLM54248","100K-lessthan200K"
"CLM69777","100K-lessthan200K"
"CLM52596","lessthan100K"
"CLM52800","lessthan100K"
"CLM53117","lessthan100K"
"CLM70078","lessthan100K"
"CLM60017","100K-lessthan200K"
"CLM54148","lessthan100K"
"CLM57811","lessthan100K"
"CLM57818","lessthan100K"
"CLM56748","lessthan100K"
"CLM65867","lessthan100K"
"CLM51153","100K-lessthan200K"
"CLM64028","100K-lessthan200K"
"CLM69398","lessthan100K"
"CLM53741","lessthan100K"
"CLM69595","200KandAbove"
"CLM61972","100K-lessthan200K"
"CLM53859","lessthan100K"
"CLM69137","100K-lessthan200K"
"CLM54202","lessthan100K"
"CLM68179","lessthan100K"
"CLM63833","lessthan100K"
"CLM62132","100K-lessthan200K"
"CLM59569","lessthan100K"
"CLM63865","lessthan100K"
"CLM66804","lessthan100K"
"CLM56677","lessthan100K"
"CLM55807","100K-lessthan200K"
"CLM51451","lessthan100K"
"CLM56832","lessthan100K"
"CLM61666","200KandAbove"
"CLM54731","lessthan100K"
"CLM66622","lessthan100K"
"CLM53518","100K-lessthan200K"
"CLM62610","lessthan100K"
"CLM66131","lessthan100K"
"CLM67075","lessthan100K"
"CLM62582","200KandAbove"
"CLM64178","lessthan100K"
"CLM68780","lessthan100K"
"CLM60162","200KandAbove"
"CLM57320","100K-lessthan200K"
"CLM69628","200KandAbove"
"CLM60778","lessthan100K"
"CLM58539","lessthan100K"
"CLM62811","lessthan100K"
"CLM59216","lessthan100K"
"CLM57670","100K-lessthan200K"
"CLM63581","200KandAbove"
"CLM61147","100K-lessthan200K"
"CLM68988","100K-lessthan200K"
"CLM52892","200KandAbove"
"CLM63406","100K-lessthan200K"
"CLM57026","100K-lessthan200K"
"CLM58582","200KandAbove"
"CLM56061","lessthan100K"
"CLM60363","lessthan100K"
"CLM59668","100K-lessthan200K"
"CLM54336","lessthan100K"
"CLM60597","100K-lessthan200K"
"CLM67082","200KandAbove"
"CLM57764","lessthan100K"
"CLM66304","100K-lessthan200K"
"CLM54327","100K-lessthan200K"
"CLM54719","lessthan100K"
"CLM53644","lessthan100K"
"CLM57484","200KandAbove"
"CLM60144","200KandAbove"
"CLM57135","200KandAbove"
"CLM64685","100K-lessthan200K"
"CLM70148","lessthan100K"
"CLM54233","lessthan100K"
"CLM59282","100K-lessthan200K"
"CLM69550","lessthan100K"
"CLM65062","lessthan100K"
"CLM60437","lessthan100K"
"CLM57550","200KandAbove"
"CLM55340","lessthan100K"
"CLM68664","100K-lessthan200K"
"CLM59218","100K-lessthan200K"
"CLM55801","lessthan100K"
"CLM58208","200KandAbove"
"CLM63126","200KandAbove"
"CLM54278","lessthan100K"
"CLM67896","200KandAbove"
"CLM62941","200KandAbove"
"CLM53613","lessthan100K"
"CLM63002","lessthan100K"
"CLM51554","200KandAbove"
"CLM63686","lessthan100K"
"CLM63304","lessthan100K"
"CLM64440","lessthan100K"
"CLM56604","lessthan100K"
"CLM55586","lessthan100K"
"CLM64757","lessthan100K"
"CLM55808","lessthan100K"
"CLM64851","200KandAbove"
"CLM60026","lessthan100K"
"CLM59698","lessthan100K"
"CLM62010","lessthan100K"
"CLM56981","lessthan100K"
"CLM68500","lessthan100K"
"CLM57452","200KandAbove"
"CLM68554","200KandAbove"
"CLM61444","lessthan100K"
"CLM55012","100K-lessthan200K"
"CLM63767","lessthan100K"
"CLM64923","lessthan100K"
"CLM57950","lessthan100K"
"CLM51091","lessthan100K"
"CLM65069","lessthan100K"
"CLM57482","lessthan100K"
"CLM63459","lessthan100K"
"CLM68217","100K-lessthan200K"
"CLM70164","100K-lessthan200K"
"CLM53163","200KandAbove"
"CLM51867","100K-lessthan200K"
"CLM60717","lessthan100K"
"CLM56584","100K-lessthan200K"
"CLM67893","100K-lessthan200K"
"CLM52119","100K-lessthan200K"
"CLM68745","lessthan100K"
"CLM66048","200KandAbove"
"CLM51719","200KandAbove"
"CLM61833","lessthan100K"
"CLM51207","lessthan100K"
"CLM60127","100K-lessthan200K"
"CLM67024","100K-lessthan200K"
"CLM60268","lessthan100K"
"CLM66800","lessthan100K"
"CLM66699","100K-lessthan200K"
"CLM67086","100K-lessthan200K"
"CLM56360","100K-lessthan200K"
"CLM55300","100K-lessthan200K"
"CLM53837","200KandAbove"
"CLM60413","200KandAbove"
"CLM51161","lessthan100K"
"CLM53162","lessthan100K"
"CLM58603","lessthan100K"
"CLM57952","200KandAbove"
"CLM58777","lessthan100K"
"CLM67909","100K-lessthan200K"
"CLM66305","100K-lessthan200K"
"CLM65159","lessthan100K"
"CLM66805","lessthan100K"
"CLM69538","lessthan100K"
"CLM61982","100K-lessthan200K"
"CLM69409","lessthan100K"
"CLM66394","100K-lessthan200K"
"CLM61065","200KandAbove"
"CLM52457","200KandAbove"
"CLM66129","100K-lessthan200K"
"CLM62305","200KandAbove"
"CLM51180","lessthan100K"
"CLM53384","100K-lessthan200K"
"CLM52646","100K-lessthan200K"
"CLM69695","lessthan100K"
"CLM56589","100K-lessthan200K"
"CLM60401","200KandAbove"
"CLM62356","100K-lessthan200K"
"CLM54706","lessthan100K"
"CLM68073","100K-lessthan200K"
"CLM56059","100K-lessthan200K"
"CLM69690","lessthan100K"
"CLM59518","100K-lessthan200K"
"CLM66813","200KandAbove"
"CLM55420","100K-lessthan200K"
"CLM56840","lessthan100K"
"CLM66311","200KandAbove"
"CLM59727","lessthan100K"
"CLM55604","200KandAbove"
"CLM56357","100K-lessthan200K"
"CLM64840","200KandAbove"
"CLM59115","lessthan100K"
"CLM59771","lessthan100K"
"CLM54740","lessthan100K"
"CLM56788","lessthan100K"
"CLM69085","lessthan100K"
"CLM56438","100K-lessthan200K"
"CLM57962","lessthan100K"
"CLM68133","lessthan100K"
"CLM68237","lessthan100K"
"CLM64864","lessthan100K"
"CLM67985","200KandAbove"
"CLM56702","100K-lessthan200K"
"CLM54724","100K-lessthan200K"
"CLM59595","100K-lessthan200K"
"CLM52015","200KandAbove"
"CLM60675","200KandAbove"
"CLM51806","100K-lessthan200K"
"CLM55330","lessthan100K"
"CLM55621","200KandAbove"
"CLM57569","lessthan100K"
"CLM57486","lessthan100K"
"CLM65754","lessthan100K"
"CLM60095","lessthan100K"
"CLM55684","100K-lessthan200K"
"CLM63822","lessthan100K"
"CLM68978","lessthan100K"
"CLM60984","200KandAbove"
"CLM64371","lessthan100K"
"CLM63549","200KandAbove"
"CLM52332","200KandAbove"
"CLM55449","200KandAbove"
"CLM58889","200KandAbove"
"CLM68205","lessthan100K"
"CLM63559","lessthan100K"
"CLM63794","lessthan100K"
"CLM61122","lessthan100K"
"CLM58435","100K-lessthan200K"
"CLM62898","lessthan100K"
"CLM66386","lessthan100K"
"CLM67140","lessthan100K"
"CLM53950","100K-lessthan200K"
"CLM63120","100K-lessthan200K"
"CLM66751","100K-lessthan200K"
"CLM63366","lessthan100K"
"CLM66707","100K-lessthan200K"
"CLM51290","lessthan100K"
"CLM60362","lessthan100K"
"CLM62105","lessthan100K"
"CLM58506","lessthan100K"
"CLM56412","200KandAbove"
"CLM55599","lessthan100K"
"CLM68858","100K-lessthan200K"
"CLM56385","lessthan100K"
"CLM58993","lessthan100K"
"CLM60680","lessthan100K"
"CLM56986","lessthan100K"
"CLM59649","lessthan100K"
"CLM61322","100K-lessthan200K"
"CLM70018","lessthan100K"
"CLM65061","lessthan100K"
"CLM57242","100K-lessthan200K"
"CLM60441","lessthan100K"
"CLM53639","100K-lessthan200K"
"CLM52191","100K-lessthan200K"
"CLM59391","100K-lessthan200K"
"CLM67473","100K-lessthan200K"
"CLM69381","200KandAbove"
"CLM59477","100K-lessthan200K"
"CLM65657","200KandAbove"
"CLM65751","200KandAbove"
"CLM55765","100K-lessthan200K"
"CLM53550","100K-lessthan200K"
"CLM56514","lessthan100K"
"CLM58987","100K-lessthan200K"
"CLM63021","100K-lessthan200K"
"CLM61352","lessthan100K"
"CLM64333","lessthan100K"
"CLM61715","100K-lessthan200K"
"CLM54779","100K-lessthan200K"
"CLM55573","200KandAbove"
"CLM62062","lessthan100K"
"CLM54040","lessthan100K"
"CLM55236","100K-lessthan200K"
"CLM64311","lessthan100K"
"CLM53488","200KandAbove"
"CLM68567","lessthan100K"
"CLM61860","100K-lessthan200K"
"CLM69735","lessthan100K"
"CLM59030","lessthan100K"
"CLM61409","100K-lessthan200K"
"CLM60643","100K-lessthan200K"
"CLM67485","lessthan100K"
"CLM70064","lessthan100K"
"CLM66488","lessthan100K"
"CLM65260","100K-lessthan200K"
"CLM51416","lessthan100K"
"CLM62053","lessthan100K"
"CLM56427","200KandAbove"
"CLM56238","lessthan100K"
"CLM66773","200KandAbove"
"CLM62225","lessthan100K"
"CLM53332","lessthan100K"
"CLM52661","lessthan100K"
"CLM61556","lessthan100K"
"CLM67651","100K-lessthan200K"
"CLM67647","200KandAbove"
"CLM64599","lessthan100K"
"CLM62605","lessthan100K"
"CLM66279","lessthan100K"
"CLM52909","200KandAbove"
"CLM63102","100K-lessthan200K"
"CLM66543","100K-lessthan200K"
"CLM57092","lessthan100K"
"CLM53585","100K-lessthan200K"
"CLM51160","100K-lessthan200K"
"CLM56038","lessthan100K"
"CLM53798","lessthan100K"
"CLM66369","100K-lessthan200K"
"CLM59689","200KandAbove"
"CLM55163","200KandAbove"
"CLM68682","lessthan100K"
"CLM61399","lessthan100K"
"CLM55083","100K-lessthan200K"
"CLM66960","200KandAbove"
"CLM59989","lessthan100K"
"CLM57028","100K-lessthan200K"
"CLM53471","lessthan100K"
"CLM51362","lessthan100K"
"CLM53284","100K-lessthan200K"
"CLM66215","lessthan100K"
"CLM54226","lessthan100K"
"CLM51656","100K-lessthan200K"
"CLM64498","100K-lessthan200K"
"CLM63842","lessthan100K"
"CLM63197","100K-lessthan200K"
"CLM69417","100K-lessthan200K"
"CLM61678","lessthan100K"
"CLM69747","lessthan100K"
"CLM63801","lessthan100K"
"CLM61332","lessthan100K"
"CLM55951","100K-lessthan200K"
"CLM58341","100K-lessthan200K"
"CLM62449","lessthan100K"
"CLM57182","100K-lessthan200K"
"CLM59598","200KandAbove"
"CLM67858","100K-lessthan200K"
"CLM68517","100K-lessthan200K"
